Filename,Target,Jupiter Host,Facility
ADP_2014_10_07T08_35_19.223,HD111232,Y,HARPS
ADP_2015_06_07T23_56_01.847,HD205536,N,HARPS
ADP_2014_10_02T10_03_13.187,HD221420,Y,HARPS
ADP_2014_09_23T11_05_35.563,HD10002,N,HARPS
ADP_2014_09_23T11_02_28.263,HD9246,N,HARPS
ADP_2014_09_17T11_21_00.303,HD171990,N,HARPS
ADP_2014_09_26T16_54_50.120,HD150433,N,HARPS
ADP_2014_10_01T10_19_39.337,HD166724,Y,HARPS
ADP_2014_09_17T11_21_53.743,HD144628,N,HARPS
ADP_2014_09_18T12_10_52.623,HD4307,N,HARPS
ADP_2014_10_01T10_19_56.590,HD222669,N,HARPS
ADP_2016_01_03T01_02_29.467,HD85390,N,HARPS
ADP_2014_09_29T13_27_20.477,HD13808,N,HARPS
ADP_2018_03_20T01_04_05.451,HD168746,Y,HARPS
ADP_2014_09_25T15_37_28.353,HD123265,N,HARPS
ADP_2017_09_06T01_01_59.867,HD45184,N,HARPS
ADP_2014_09_25T15_33_59.167,HD97343,N,HARPS
ADP_2014_09_24T09_43_05.010,HD144628,N,HARPS
ADP_2014_09_25T15_34_17.677,HD88218,N,HARPS
ADP_2017_09_05T11_25_17.735,GJ86,Y,FEROS
ADP_2014_09_24T09_44_56.280,HD144585,N,HARPS
ADP_2014_09_25T15_33_53.487,HD10647,Y,HARPS
ADP_2014_10_01T10_19_22.370,HD68607,N,HARPS
ADP_2014_10_02T10_00_46.660,HD66221,N,HARPS
ADP_2014_09_17T11_22_32.600,HD330075,Y,HARPS
ADP_2014_09_23T11_03_19.090,HD161098,N,HARPS
ADP_2014_09_18T12_11_59.923,HD125184,N,HARPS
ADP_2016_08_10T01_03_16.146,HD27894,Y,HARPS
ADP_2014_09_29T13_27_11.567,HD223171,N,HARPS
ADP_2014_09_26T16_51_35.837,HD198075,N,HARPS
ADP_2016_09_26T07_15_32.756,HD22049,Y,FEROS
ADP_2014_09_25T15_36_48.793,HD14747,N,HARPS
ADP_2014_09_23T11_02_36.590,HD11964A,Y,HARPS
ADP_2015_12_10T02_01_24.500,HD65907A,N,HARPS
ADP_2014_09_25T15_37_18.613,HD221356,N,HARPS
ADP_2014_09_24T09_44_35.380,HD45184,N,HARPS
ADP_2014_10_07T08_34_24.327,HD190647,Y,HARPS
ADP_2015_07_25T23_55_32.243,HIP108468,N,HARPS
ADP_2014_09_25T15_33_11.063,HD40397,N,HARPS
ADP_2014_09_24T09_41_11.850,HD13060,N,HARPS
ADP_2015_10_30T02_01_00.560,HD65907A,N,HARPS
ADP_2014_09_26T16_54_46.910,HD174545,N,HARPS
ADP_2019_01_24T01_02_57.145,HD111232,Y,HARPS
ADP_2014_10_07T08_34_21.610,HD190647,Y,HARPS
ADP_2014_09_26T16_51_09.150,HD16417,N,HARPS
ADP_2014_10_01T10_22_09.250,HD221420,Y,HARPS
ADP_2016_09_26T07_15_32.886,HD5133,N,FEROS
ADP_2016_09_20T08_08_12.992,HD136352,N,FEROS
ADP_2014_10_02T10_02_17.753,HD111232,Y,HARPS
ADP_2014_09_25T15_34_23.250,HD8859,N,HARPS
ADP_2014_09_24T09_42_14.087,HD78747,N,HARPS
ADP_2014_10_01T10_19_42.150,HD92788,Y,HARPS
ADP_2014_09_23T11_01_05.590,HD166724,Y,HARPS
ADP_2014_09_18T12_13_44.170,HD168871,N,HARPS
ADP_2014_10_02T10_00_07.777,HD224789,N,HARPS
ADP_2017_08_07T01_01_47.171,HD7199,Y,HARPS
ADP_2014_10_07T08_34_06.330,HD114783,Y,HARPS
ADP_2014_09_24T09_44_44.387,HD134060,N,HARPS
ADP_2014_09_18T12_17_14.073,HD100508,N,HARPS
ADP_2014_10_07T08_34_42.710,HD190647,Y,HARPS
ADP_2014_10_01T10_23_28.857,HD160691,Y,HARPS
ADP_2014_09_17T11_21_27.320,HD105837,N,HARPS
ADP_2014_10_06T10_07_47.567,HD134060,N,HARPS
ADP_2014_09_16T11_04_47.380,HD95521,N,HARPS
ADP_2014_10_02T10_01_38.953,HD124106,N,HARPS
ADP_2014_09_18T12_16_01.707,HD50590,N,HARPS
ADP_2014_09_18T12_12_43.580,HD143114,N,HARPS
ADP_2014_09_26T16_54_20.023,HD36108,N,HARPS
ADP_2014_09_17T11_23_23.443,HD23456,N,HARPS
ADP_2014_09_25T15_33_33.023,HD215152,N,HARPS
ADP_2014_09_17T11_22_04.500,HD8638,N,HARPS
ADP_2016_09_20T08_08_13.300,HD170657,N,FEROS
ADP_2014_10_07T08_35_15.603,HD134606,N,HARPS
ADP_2014_09_17T11_22_42.980,HD330075,Y,HARPS
ADP_2014_09_23T11_01_27.883,HD157830,N,HARPS
ADP_2014_09_18T12_16_49.480,HD31822,N,HARPS
ADP_2016_02_05T01_02_05.143,HD65277,N,HARPS
ADP_2014_10_02T09_59_43.190,HD80883,N,HARPS
ADP_2014_09_17T11_20_47.867,HD106275,N,HARPS
ADP_2014_09_29T13_27_11.160,HD207970,N,HARPS
ADP_2015_10_09T02_00_59.330,HD205536,N,HARPS
ADP_2017_06_21T01_02_54.361,HD114853,N,HARPS
ADP_2014_10_01T10_21_40.563,HD222582,Y,HARPS
ADP_2014_09_25T15_33_30.883,HD9796,N,HARPS
ADP_2014_09_26T16_54_50.927,HD73121,N,HARPS
ADP_2014_09_24T09_42_16.870,HD117618,Y,HARPS
ADP_2014_10_02T10_03_48.080,HD22879,N,HARPS
ADP_2014_10_06T10_07_05.357,HD44447,N,HARPS
ADP_2019_02_15T01_11_47.668,HD107148,Y,HARPS
ADP_2014_10_01T10_21_37.723,HD168871,N,HARPS
ADP_2014_09_16T11_04_12.883,HD202206,N,HARPS
ADP_2014_10_01T10_19_59.290,HR506,N,HARPS
ADP_2014_09_23T11_05_32.270,HD125455,N,HARPS
ADP_2014_10_01T10_23_27.357,HD224789,N,HARPS
ADP_2014_10_02T10_01_39.007,HD171990,N,HARPS
ADP_2014_09_18T12_12_50.487,HD50590,N,HARPS
ADP_2014_09_16T11_04_10.023,HD224393,N,HARPS
ADP_2014_09_16T11_03_51.137,HD105837,N,HARPS
ADP_2019_10_29T01_08_36.661,HD216435,Y,HARPS
ADP_2016_09_20T08_08_12.880,HD84117,N,FEROS
ADP_2014_09_26T16_54_58.467,HD21019,N,HARPS
ADP_2016_07_16T01_03_14.689,HD15337,N,HARPS
ADP_2014_09_18T12_11_37.517,HD8828,N,HARPS
ADP_2016_09_20T12_43_03.833,HD9782,N,FEROS
ADP_2014_10_07T13_37_22.673,HD210277,Y,HARPS
ADP_2017_02_27T01_01_50.313,HD78429,N,HARPS
ADP_2014_09_24T09_42_46.887,HD92719,N,HARPS
ADP_2014_09_24T09_44_12.863,HD51608,N,HARPS
ADP_2014_09_16T11_06_31.950,HD65216,Y,HARPS
ADP_2014_09_25T15_35_49.263,HD6735,N,HARPS
ADP_2015_04_30T06_11_41.957,HD111232,Y,HARPS
ADP_2014_09_24T09_42_37.300,HD76151,N,HARPS
ADP_2014_10_06T10_04_34.133,HIP1954,N,HARPS
ADP_2017_11_26T01_03_17.323,HD63765,Y,HARPS
ADP_2014_09_17T11_22_02.603,HD100508,N,HARPS
ADP_2014_09_25T15_32_40.273,HD24892,N,HARPS
ADP_2014_09_24T09_44_10.240,HD195564,N,HARPS
ADP_2014_09_26T16_50_56.817,HD38382,N,HARPS
ADP_2014_09_17T11_23_58.633,HD23456,N,HARPS
ADP_2018_09_06T10_12_42.319,HD5133,N,FEROS
ADP_2014_10_06T10_04_07.753,HD32724,N,HARPS
ADP_2014_09_29T13_27_00.203,HD16714,N,HARPS
ADP_2014_09_24T09_43_21.580,HD105837,N,HARPS
ADP_2014_10_06T10_06_21.973,HD148303,N,HARPS
ADP_2016_01_12T01_03_06.963,HD1388,N,HARPS
ADP_2014_09_17T11_19_49.503,HD4307,N,HARPS
ADP_2014_09_24T09_44_20.350,HD88218,N,HARPS
ADP_2016_08_10T01_03_16.110,HD108147,Y,HARPS
ADP_2014_10_02T10_01_44.437,HD63454,Y,HARPS
ADP_2014_09_16T11_06_10.763,HD216777,N,HARPS
ADP_2016_09_27T07_02_50.547,HD216803,N,FEROS
ADP_2014_09_16T11_05_32.397,HD124364,N,HARPS
ADP_2014_09_16T11_04_07.500,HD223171,N,HARPS
ADP_2015_09_27T02_01_02.287,HD192961,N,HARPS
ADP_2014_09_16T11_04_55.140,HD189625,N,HARPS
ADP_2014_10_01T10_20_39.457,HD18386,N,HARPS
ADP_2014_09_26T16_52_30.777,HD117105,N,HARPS
ADP_2019_01_20T01_01_21.119,HD111232,Y,HARPS
ADP_2014_09_17T11_21_36.413,HD100508,N,HARPS
ADP_2014_09_17T11_19_52.440,HD78747,N,HARPS
ADP_2014_09_17T11_24_05.073,HD174545,N,HARPS
ADP_2014_10_02T10_01_28.333,HD52265,Y,HARPS
ADP_2014_09_16T11_07_10.750,HD3569,N,HARPS
ADP_2014_09_17T11_23_18.773,HD222595,N,HARPS
ADP_2014_09_25T15_37_20.087,HD204385,N,HARPS
ADP_2014_10_01T10_20_48.283,HD210277,Y,HARPS
ADP_2014_10_02T10_03_42.920,HD23079,Y,HARPS
ADP_2014_10_02T10_00_00.927,HD188559,N,HARPS
ADP_2014_09_17T11_22_02.087,HD114613,Y,HARPS
ADP_2014_09_16T11_07_03.987,HD83529,N,HARPS
ADP_2014_09_25T15_36_02.670,HD97037,N,HARPS
ADP_2014_09_16T11_07_14.637,HD71835,N,HARPS
ADP_2014_09_25T15_33_51.460,HD10002,N,HARPS
ADP_2014_09_25T15_35_59.290,HD34688,N,HARPS
ADP_2014_10_02T10_02_41.330,HD203432,N,HARPS
ADP_2014_10_06T10_07_04.497,HD8859,N,HARPS
ADP_2014_09_23T11_01_15.923,HD222582,Y,HARPS
ADP_2016_11_05T01_02_11.593,HD71835,N,HARPS
ADP_2014_09_26T16_55_02.397,HD34688,N,HARPS
ADP_2014_09_18T12_13_01.697,HD10180,N,HARPS
ADP_2014_09_17T11_23_35.863,HD89454,N,HARPS
ADP_2016_06_22T01_04_47.062,HD168746,Y,HARPS
ADP_2014_09_23T11_02_46.200,HD38858,N,HARPS
ADP_2014_09_25T15_34_01.753,HD28821,N,HARPS
ADP_2014_09_23T11_02_14.640,HD144628,N,HARPS
ADP_2014_09_25T15_37_09.823,HD55,N,HARPS
ADP_2014_09_25T15_37_31.023,HD73524,N,HARPS
ADP_2018_01_18T01_02_14.421,HD28471,N,HARPS
ADP_2014_10_06T10_07_54.877,HD114853,N,HARPS
ADP_2014_09_16T11_04_55.793,HD213575,N,HARPS
ADP_2014_09_25T15_37_32.250,HD59468,N,HARPS
ADP_2014_09_16T11_03_56.330,HD162236,N,HARPS
ADP_2016_03_19T01_03_24.283,HD90156,N,HARPS
ADP_2014_10_01T10_21_36.763,HD222582,Y,HARPS
ADP_2015_11_15T02_00_42.063,HD65907A,N,HARPS
ADP_2014_09_23T11_01_54.967,HD145598,N,HARPS
ADP_2014_10_01T10_21_21.353,HD20781,N,HARPS
ADP_2014_09_17T11_23_24.097,HD330075,Y,HARPS
ADP_2014_09_25T15_35_17.080,HD197210,N,HARPS
ADP_2014_10_06T10_06_06.287,HIP14501,N,HARPS
ADP_2019_04_10T04_12_26.173,HD117618,Y,HARPS
ADP_2016_09_20T06_47_08.877,HD50281,N,FEROS
ADP_2014_09_25T15_35_03.513,HD16417,N,HARPS
ADP_2014_09_29T13_27_00.887,HD181433,Y,HARPS
ADP_2014_10_06T10_06_32.073,HD21693,N,HARPS
ADP_2014_09_25T15_35_47.563,HD109409,N,HARPS
ADP_2014_09_16T11_04_23.480,HD6735,N,HARPS
ADP_2014_09_24T09_43_38.960,HD83443,Y,HARPS
ADP_2014_10_02T10_01_37.643,HD25120,N,HARPS
ADP_2014_09_24T09_42_09.140,HD45184,N,HARPS
ADP_2016_09_20T12_43_03.937,HD214759,N,FEROS
ADP_2018_01_27T01_03_28.279,HD130322,Y,HARPS
ADP_2014_09_17T11_20_18.693,HD92588,N,HARPS
ADP_2014_09_16T11_05_13.720,HD8406,N,HARPS
ADP_2014_09_23T11_04_38.130,HD11964A,Y,HARPS
ADP_2014_09_18T12_15_11.750,HD8638,N,HARPS
ADP_2015_01_24T22_55_22.787,HD16417,N,HARPS
ADP_2014_10_02T10_03_25.117,HD59468,N,HARPS
ADP_2014_10_01T10_20_57.120,HD215456,N,HARPS
ADP_2014_09_16T11_08_03.850,HD7449,Y,HARPS
ADP_2014_09_18T12_13_34.530,HD168871,N,HARPS
ADP_2017_06_20T01_03_27.106,HD90156,N,HARPS
ADP_2014_09_17T11_24_24.997,HD92588,N,HARPS
ADP_2014_09_18T12_16_48.993,HD212301,Y,HARPS
ADP_2020_11_25T13_16_54.537,tau01 Gru,Y,HARPS
ADP_2014_09_17T11_23_41.503,HD750,N,HARPS
ADP_2018_10_23T01_28_49.132,HD205536,N,HARPS
ADP_2014_09_29T13_27_22.890,HD14680,N,HARPS
ADP_2015_01_22T22_55_22.523,HD40397,N,HARPS
ADP_2014_09_18T12_14_55.343,HD71334,N,HARPS
ADP_2014_09_17T11_20_35.653,HD140901,N,HARPS
ADP_2014_09_18T12_12_57.403,HD150433,N,HARPS
ADP_2016_02_06T01_02_20.143,HD95456,N,HARPS
ADP_2014_09_18T12_16_08.580,HD114747,N,HARPS
ADP_2014_09_16T11_07_02.180,HD114747,N,HARPS
ADP_2014_09_23T11_01_35.993,HD38858,N,HARPS
ADP_2014_09_24T09_43_29.643,HD95521,N,HARPS
ADP_2014_10_02T10_03_22.887,HD171990,N,HARPS
ADP_2014_10_01T10_19_20.913,HD114783,Y,HARPS
ADP_2016_09_20T08_08_12.878,HD118972,N,FEROS
ADP_2016_09_20T12_43_03.825,HD9562,N,FEROS
ADP_2014_09_25T15_32_55.430,HD150433,N,HARPS
ADP_2014_10_06T10_07_46.177,HD125881,N,HARPS
ADP_2014_10_02T10_00_10.307,HD202206,N,HARPS
ADP_2014_09_16T11_05_17.610,HD10647,Y,HARPS
ADP_2016_08_12T01_03_10.577,HD168746,Y,HARPS
ADP_2014_09_26T16_54_39.980,HD1388,N,HARPS
ADP_2014_10_01T10_23_06.077,HD218249,N,HARPS
ADP_2014_09_25T15_35_22.673,HD123265,N,HARPS
ADP_2014_10_02T10_02_11.807,HR4979,Y,HARPS
ADP_2017_04_06T01_02_12.181,HD82943,Y,HARPS
ADP_2015_12_16T01_02_02.197,HD31822,N,HARPS
ADP_2014_09_24T09_44_05.950,HD13060,N,HARPS
ADP_2014_10_06T10_05_49.120,HIP85042,N,HARPS
ADP_2015_07_24T23_55_41.447,HIP115577,N,HARPS
ADP_2014_09_17T11_23_48.547,HD92719,N,HARPS
ADP_2014_10_01T10_23_35.617,HD220507,N,HARPS
ADP_2015_01_06T22_55_20.067,HIP36512,N,HARPS
ADP_2014_09_16T11_05_45.483,HD157338,N,HARPS
ADP_2014_09_18T12_12_03.603,HD38858,N,HARPS
ADP_2014_09_16T11_07_13.827,HD216435,Y,HARPS
ADP_2014_09_16T11_05_18.297,HD7199,Y,HARPS
ADP_2016_03_16T01_03_03.007,HD85390,N,HARPS
ADP_2014_09_17T11_22_49.827,HD92719,N,HARPS
ADP_2014_10_02T10_02_59.903,HD89454,N,HARPS
ADP_2014_09_25T15_33_09.997,HD195564,N,HARPS
ADP_2016_09_26T07_15_32.716,HD17051,Y,FEROS
ADP_2014_09_26T16_53_47.050,HD123265,N,HARPS
ADP_2014_09_25T15_37_17.407,HD283,N,HARPS
ADP_2014_10_01T10_19_40.230,HD11226,N,HARPS
ADP_2014_09_16T11_07_48.127,HD144411,N,HARPS
ADP_2014_09_18T12_14_27.463,HD93385,N,HARPS
ADP_2014_09_24T09_42_40.013,HD83443,Y,HARPS
ADP_2014_09_18T12_10_33.843,HD114747,N,HARPS
ADP_2014_09_18T12_09_53.377,HD150433,N,HARPS
ADP_2015_07_23T23_55_31.387,HIP95962,N,HARPS
ADP_2016_09_28T06_54_52.606,HD147513,Y,FEROS
ADP_2014_09_17T11_23_39.887,HD8638,N,HARPS
ADP_2016_09_20T08_08_12.946,HD128621,N,FEROS
ADP_2014_10_01T10_23_12.120,HD85119,N,HARPS
ADP_2014_09_25T15_34_48.397,HD1320,N,HARPS
ADP_2014_09_25T15_34_26.530,HD223121,N,HARPS
ADP_2014_09_18T12_12_32.857,HD150433,N,HARPS
ADP_2016_09_27T11_56_49.841,tauCeti,N,FEROS
ADP_2014_09_16T11_06_24.407,HD55,N,HARPS
ADP_2014_10_01T10_21_25.977,HD162236,N,HARPS
ADP_2014_09_18T12_14_42.533,HD213941,N,HARPS
ADP_2014_09_23T11_03_47.120,HD177409,N,HARPS
ADP_2014_09_26T16_51_04.623,HD213575,N,HARPS
ADP_2014_09_25T15_35_31.830,HD83529,N,HARPS
ADP_2014_09_18T12_09_55.777,HD78747,N,HARPS
ADP_2014_09_17T11_24_42.933,HD28701,N,HARPS
ADP_2014_09_25T15_34_53.903,HIP14501,N,HARPS
ADP_2014_10_06T10_07_51.880,HIP85042,N,HARPS
ADP_2016_09_27T07_02_43.303,HD10700,N,FEROS
ADP_2014_09_26T16_54_12.290,HD1388,N,HARPS
ADP_2014_09_24T09_42_08.880,HD75289,Y,HARPS
ADP_2014_09_25T15_37_02.383,HD59468,N,HARPS
ADP_2016_08_14T01_02_30.443,HD177565,N,HARPS
ADP_2014_09_17T11_24_26.727,HD114613,Y,HARPS
ADP_2014_09_17T11_20_04.503,HD145666,N,HARPS
ADP_2014_10_02T10_01_12.203,HD66221,N,HARPS
ADP_2014_09_16T11_05_18.203,HD102117,Y,HARPS
ADP_2014_09_26T16_52_30.937,HD151504,N,HARPS
ADP_2014_09_16T11_04_07.613,HD21749,N,HARPS
ADP_2014_09_16T11_05_16.407,HD88742,N,HARPS
ADP_2019_05_14T01_11_42.497,HD147513,Y,HARPS
ADP_2014_09_17T11_21_26.177,HD223171,N,HARPS
ADP_2014_09_26T16_53_21.220,HD192961,N,HARPS
ADP_2014_09_18T12_10_31.427,HD4915,N,HARPS
ADP_2014_09_17T11_23_06.043,HD220507,N,HARPS
ADP_2014_09_24T09_43_06.537,HD71835,N,HARPS
ADP_2014_09_23T11_05_04.327,HD222582,Y,HARPS
ADP_2014_09_26T16_51_42.123,HD6735,N,HARPS
ADP_2014_09_25T15_32_39.820,HD59711A,N,HARPS
ADP_2014_09_25T15_33_09.450,HD223121,N,HARPS
ADP_2014_09_18T12_11_43.363,HD144585,N,HARPS
ADP_2014_10_02T10_00_57.493,HD181433,Y,HARPS
ADP_2014_09_24T09_41_50.993,HD134606,N,HARPS
ADP_2014_09_24T09_41_08.560,HD138549,N,HARPS
ADP_2017_05_10T01_02_52.407,HD177565,N,HARPS
ADP_2016_06_30T01_02_40.928,HD55,N,HARPS
ADP_2018_02_27T01_03_13.331,HD27894,Y,HARPS
ADP_2016_02_16T01_02_53.380,HD78429,N,HARPS
ADP_2014_10_01T10_21_39.327,HD63454,Y,HARPS
ADP_2014_09_18T12_10_20.600,HD171990,N,HARPS
ADP_2014_09_18T12_13_28.423,HD142709,N,HARPS
ADP_2015_06_03T23_55_39.277,HD123265,N,HARPS
ADP_2014_09_26T16_52_04.917,HD76151,N,HARPS
ADP_2014_09_23T11_01_42.993,HD31527,N,HARPS
ADP_2014_09_23T11_02_39.897,HD21749,N,HARPS
ADP_2014_10_07T13_37_19.743,HD8828,N,HARPS
ADP_2014_10_07T08_34_56.200,HD134606,N,HARPS
ADP_2014_10_01T10_22_46.313,HD13724,N,HARPS
ADP_2014_10_06T10_03_49.350,HIP36512,N,HARPS
ADP_2014_10_01T10_22_14.753,HD203413,N,HARPS
ADP_2014_09_16T11_04_36.187,HD73121,N,HARPS
ADP_2014_09_25T15_36_09.257,HD221356,N,HARPS
ADP_2014_09_16T11_04_40.847,HD68607,N,HARPS
ADP_2014_10_02T10_00_25.833,HD202206,N,HARPS
ADP_2014_09_23T11_05_12.890,HD71835,N,HARPS
ADP_2014_09_17T11_20_35.917,HD65562,N,HARPS
ADP_2014_09_25T15_34_10.630,HD117105,N,HARPS
ADP_2014_09_17T11_22_57.317,HD222595,N,HARPS
ADP_2014_09_17T11_22_40.377,HD44447,N,HARPS
ADP_2014_09_18T12_12_15.423,HD20003,N,HARPS
ADP_2014_09_23T11_01_58.307,HD93385,N,HARPS
ADP_2016_11_04T01_02_24.005,HD1388,N,HARPS
ADP_2014_09_26T16_52_42.597,HD73121,N,HARPS
ADP_2014_09_18T12_12_51.900,HD183658,N,HARPS
ADP_2014_09_17T11_20_58.340,HD119782,N,HARPS
ADP_2014_10_01T10_21_51.840,HD28471,N,HARPS
ADP_2014_09_23T11_01_05.790,HD11964A,Y,HARPS
ADP_2014_09_23T11_01_53.937,HD69655,N,HARPS
ADP_2014_09_16T11_03_35.477,HD102117,Y,HARPS
ADP_2014_10_01T10_22_01.940,HD2638,Y,HARPS
ADP_2014_10_07T08_35_36.013,HD101930,Y,HARPS
ADP_2014_09_17T11_19_54.810,HD45364,Y,HARPS
ADP_2014_09_18T12_14_59.470,HD44420,N,HARPS
ADP_2017_11_11T01_02_48.875,HD30306,N,HARPS
ADP_2014_09_23T11_05_34.260,HD47186,Y,HARPS
ADP_2014_10_01T10_21_06.937,HD85119,N,HARPS
ADP_2014_09_25T15_35_23.433,HD109409,N,HARPS
ADP_2014_09_23T11_05_25.417,HD51608,N,HARPS
ADP_2014_09_17T11_23_39.350,HD140901,N,HARPS
ADP_2014_09_24T09_44_23.363,HD92788,Y,HARPS
ADP_2014_09_26T16_54_22.857,HD157347,N,HARPS
ADP_2014_10_01T10_23_16.440,HD88742,N,HARPS
ADP_2014_09_26T16_52_04.297,HD38858,N,HARPS
ADP_2014_09_25T15_35_56.103,HD117207,Y,HARPS
ADP_2014_09_18T12_11_09.540,HD78747,N,HARPS
ADP_2014_10_02T10_03_14.990,HD208704,N,HARPS
ADP_2014_09_26T16_55_17.393,HD10647,Y,HARPS
ADP_2014_10_06T10_06_19.763,HD90156,N,HARPS
ADP_2014_09_16T11_03_31.013,HD89454,N,HARPS
ADP_2014_10_06T10_04_41.993,HIP41317,N,HARPS
ADP_2014_09_16T11_05_45.790,HR506,N,HARPS
ADP_2014_09_25T15_35_29.653,HD88218,N,HARPS
ADP_2014_09_16T11_03_39.450,HD81639,N,HARPS
ADP_2014_09_23T11_04_35.880,HD154088,N,HARPS
ADP_2014_09_17T11_22_15.073,HD140901,N,HARPS
ADP_2014_09_17T11_24_39.200,HD92588,N,HARPS
ADP_2014_09_29T13_27_08.953,HR506,N,HARPS
ADP_2014_10_02T09_59_46.520,HD140901,N,HARPS
ADP_2014_09_25T15_36_43.570,HD73121,N,HARPS
ADP_2019_07_26T01_18_35.180,HD15337,N,HARPS
ADP_2014_09_18T12_11_06.997,HD205536,N,HARPS
ADP_2014_09_25T15_37_19.813,HD219249,N,HARPS
ADP_2014_09_26T16_51_47.843,HD125881,N,HARPS
ADP_2014_09_16T11_03_59.220,HD78429,N,HARPS
ADP_2016_09_27T09_50_41.473,HD72673,N,FEROS
ADP_2014_10_07T08_34_20.810,HD111232,Y,HARPS
ADP_2019_04_10T04_12_26.237,HD121504,Y,HARPS
ADP_2014_10_02T10_02_52.470,HD12387,N,HARPS
ADP_2015_02_12T00_55_39.543,HD83443,Y,HARPS
ADP_2016_09_27T07_02_48.071,HD72673,N,FEROS
ADP_2016_09_20T08_08_13.268,HD156384,N,FEROS
ADP_2014_09_26T16_52_00.020,HD110619,N,HARPS
ADP_2014_10_02T10_03_08.440,HD138549,N,HARPS
ADP_2014_09_18T12_13_11.977,HD130930,N,HARPS
ADP_2014_10_06T10_04_51.937,HIP36512,N,HARPS
ADP_2014_09_17T11_19_52.657,HD100777,Y,HARPS
ADP_2019_07_29T01_03_16.535,HD15337,N,HARPS
ADP_2014_09_17T11_22_50.280,HD157830,N,HARPS
ADP_2015_07_27T23_55_30.113,HIP108468,N,HARPS
ADP_2014_09_16T11_06_54.857,HD20619,N,HARPS
ADP_2014_09_26T16_55_10.087,HD36108,N,HARPS
ADP_2014_09_16T11_04_06.717,HD111031,N,HARPS
ADP_2014_09_17T11_23_26.270,HD193193,N,HARPS
ADP_2014_09_24T09_42_43.470,HD125455,N,HARPS
ADP_2015_05_04T08_01_29.133,HD111232,Y,HARPS
ADP_2014_09_24T09_44_04.340,HD166724,Y,HARPS
ADP_2014_10_02T10_02_50.880,HD78429,N,HARPS
ADP_2015_11_16T02_00_40.647,HD65907A,N,HARPS
ADP_2014_09_16T11_07_01.330,HD78429,N,HARPS
ADP_2014_10_02T10_02_11.493,HD202206,N,HARPS
ADP_2014_09_23T11_00_34.867,HD213941,N,HARPS
ADP_2014_09_26T16_52_48.173,HD198075,N,HARPS
ADP_2014_09_26T16_52_15.337,HD216777,N,HARPS
ADP_2014_09_25T15_32_47.673,HD221356,N,HARPS
ADP_2016_06_23T01_04_11.909,HD121504,Y,HARPS
ADP_2018_05_04T01_03_08.229,HD35854,N,HARPS
ADP_2014_09_25T15_34_53.503,HD109409,N,HARPS
ADP_2014_09_25T15_32_40.967,HD1320,N,HARPS
ADP_2014_09_18T12_15_38.337,HD125184,N,HARPS
ADP_2014_09_25T15_36_30.250,HD157347,N,HARPS
ADP_2016_06_23T01_04_12.003,HD117618,Y,HARPS
ADP_2014_09_25T15_33_30.683,HD203384,N,HARPS
ADP_2014_10_02T10_02_18.480,HD165920,N,HARPS
ADP_2014_09_16T11_08_04.007,HD114747,N,HARPS
ADP_2015_02_10T00_55_34.893,HD90156,N,HARPS
ADP_2014_09_25T15_34_28.637,HD214385,N,HARPS
ADP_2014_09_24T09_42_53.600,HD63454,Y,HARPS
ADP_2014_10_02T10_00_21.850,HD222595,N,HARPS
ADP_2017_06_20T01_03_27.096,HD1388,N,HARPS
ADP_2014_09_25T15_37_32.143,HD73121,N,HARPS
ADP_2014_09_17T11_21_24.187,HD23456,N,HARPS
ADP_2014_10_02T10_02_18.253,HD145809,N,HARPS
ADP_2014_09_24T09_44_23.267,HD102117,Y,HARPS
ADP_2014_09_25T15_35_59.603,HD59468,N,HARPS
ADP_2014_09_26T16_54_36.890,HD21693,N,HARPS
ADP_2014_09_17T11_23_29.073,HD30306,N,HARPS
ADP_2014_09_23T11_04_33.110,HD10180,N,HARPS
ADP_2016_09_20T12_43_03.777,HD222480,N,FEROS
ADP_2015_09_03T23_56_05.853,HD205536,N,HARPS
ADP_2014_09_17T11_23_54.550,HD97343,N,HARPS
ADP_2014_09_24T09_41_17.010,HD20003,N,HARPS
ADP_2014_09_17T11_22_20.403,HD8638,N,HARPS
ADP_2014_10_01T10_21_31.637,HD197823,N,HARPS
ADP_2014_09_16T11_06_08.330,HD188748,N,HARPS
ADP_2016_09_26T07_15_37.057,HD10700,N,FEROS
ADP_2014_10_07T08_34_07.413,HIP108468,N,HARPS
ADP_2014_09_25T15_37_06.790,HD81639,N,HARPS
ADP_2018_11_17T01_15_21.419,HD208487,Y,HARPS
ADP_2016_09_26T07_15_37.407,HD216803,N,FEROS
ADP_2014_09_24T09_42_26.347,HD195564,N,HARPS
ADP_2014_10_06T10_04_24.877,HD21693,N,HARPS
ADP_2014_10_06T10_04_12.223,HD90156,N,HARPS
ADP_2014_09_23T11_02_28.043,HD100508,N,HARPS
ADP_2014_09_24T09_42_37.863,HD38382,N,HARPS
ADP_2014_12_12T22_55_20.440,HD71835,N,HARPS
ADP_2015_10_17T02_01_00.660,HD195564,N,HARPS
ADP_2014_10_01T10_19_37.343,HD138549,N,HARPS
ADP_2014_09_16T11_06_33.390,HD171665,N,HARPS
ADP_2014_10_02T09_59_31.310,HD82943,Y,HARPS
ADP_2014_09_25T15_36_43.383,HD59711A,N,HARPS
ADP_2014_10_06T10_05_36.693,HIP108468,N,HARPS
